hold_threshold,max_ball_distance,bbox_overlap_min,clip,n,acc,recall_held,spec_nobody,false_pos,acc_real,acc_interp
6,20,0.3,clip_3,219,0.5205479452054794,0.5061728395061729,0.5614035087719298,0.43859649122807015,0.4583333333333333,0.64
6,20,0.5,clip_1,102,0.6470588235294118,0.5955056179775281,1.0,0.0,0.6197183098591549,0.7096774193548387
6,20,0.5,clip_2,167,0.6047904191616766,0.5412844036697247,0.7241379310344828,0.27586206896551724,0.7058823529411765,0.5
6,20,0.5,clip_3,219,0.5205479452054794,0.5061728395061729,0.5614035087719298,0.43859649122807015,0.4583333333333333,0.64
6,20,0.7,clip_1,102,0.6470588235294118,0.5955056179775281,1.0,0.0,0.6197183098591549,0.7096774193548387
6,20,0.7,clip_2,167,0.5688622754491018,0.48623853211009177,0.7241379310344828,0.27586206896551724,0.6705882352941176,0.4634146341463415
6,20,0.7,clip_3,219,0.5570776255707762,0.5555555555555556,0.5614035087719298,0.43859649122807015,0.5,0.6666666666666666
6,20,0.8,clip_1,102,0.6470588235294118,0.5955056179775281,1.0,0.0,0.6197183098591549,0.7096774193548387
6,20,0.8,clip_2,167,0.5688622754491018,0.48623853211009177,0.7241379310344828,0.27586206896551724,0.6705882352941176,0.4634146341463415
6,20,0.8,clip_3,219,0.5570776255707762,0.5555555555555556,0.5614035087719298,0.43859649122807015,0.5,0.6666666666666666
6,20,0.9,clip_1,102,0.6470588235294118,0.5955056179775281,1.0,0.0,0.6197183098591549,0.7096774193548387
6,20,0.9,clip_2,167,0.5688622754491018,0.48623853211009177,0.7241379310344828,0.27586206896551724,0.6705882352941176,0.4634146341463415
6,20,0.9,clip_3,219,0.5388127853881278,0.5308641975308642,0.5614035087719298,0.43859649122807015,0.4930555555555556,0.6266666666666667
6,30,0.3,clip_1,102,0.8235294117647058,0.797752808988764,1.0,0.0,0.8591549295774648,0.7419354838709677
6,30,0.3,clip_2,167,0.6287425149700598,0.5963302752293578,0.6896551724137931,0.3103448275862069,0.7529411764705882,0.5
6,30,0.3,clip_3,219,0.547945205479452,0.5555555555555556,0.5263157894736842,0.47368421052631576,0.4930555555555556,0.6533333333333333
6,30,0.5,clip_1,102,0.8235294117647058,0.797752808988764,1.0,0.0,0.8591549295774648,0.7419354838709677
6,30,0.5,clip_2,167,0.6287425149700598,0.5963302752293578,0.6896551724137931,0.3103448275862069,0.7529411764705882,0.5
6,30,0.5,clip_3,219,0.547945205479452,0.5555555555555556,0.5263157894736842,0.47368421052631576,0.4930555555555556,0.6533333333333333
6,30,0.7,clip_1,102,0.8235294117647058,0.797752808988764,1.0,0.0,0.8591549295774648,0.7419354838709677
6,30,0.7,clip_2,167,0.592814371257485,0.5412844036697247,0.6896551724137931,0.3103448275862069,0.7176470588235294,0.4634146341463415
6,30,0.7,clip_3,219,0.5662100456621004,0.5802469135802469,0.5263157894736842,0.47368421052631576,0.5138888888888888,0.6666666666666666
6,30,0.8,clip_1,102,0.8235294117647058,0.797752808988764,1.0,0.0,0.8591549295774648,0.7419354838709677
6,30,0.8,clip_2,167,0.592814371257485,0.5412844036697247,0.6896551724137931,0.3103448275862069,0.7176470588235294,0.4634146341463415
6,30,0.8,clip_3,219,0.5662100456621004,0.5802469135802469,0.5263157894736842,0.47368421052631576,0.5138888888888888,0.6666666666666666
6,30,0.9,clip_1,102,0.8235294117647058,0.797752808988764,1.0,0.0,0.8591549295774648,0.7419354838709677
6,30,0.9,clip_2,167,0.592814371257485,0.5412844036697247,0.6896551724137931,0.3103448275862069,0.7176470588235294,0.4634146341463415
6,30,0.9,clip_3,219,0.547945205479452,0.5555555555555556,0.5263157894736842,0.47368421052631576,0.5069444444444444,0.6266666666666667
6,40,0.3,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
6,40,0.3,clip_2,167,0.6047904191616766,0.6146788990825688,0.5862068965517241,0.41379310344827586,0.7411764705882353,0.4634146341463415
6,40,0.3,clip_3,219,0.5525114155251142,0.5740740740740741,0.49122807017543857,0.5087719298245614,0.4861111111111111,0.68
6,40,0.5,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
6,40,0.5,clip_2,167,0.6047904191616766,0.6146788990825688,0.5862068965517241,0.41379310344827586,0.7411764705882353,0.4634146341463415
6,40,0.5,clip_3,219,0.5525114155251142,0.5740740740740741,0.49122807017543857,0.5087719298245614,0.4861111111111111,0.68
6,40,0.7,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
6,40,0.7,clip_2,167,0.562874251497006,0.5504587155963303,0.5862068965517241,0.41379310344827586,0.6941176470588235,0.4268292682926829
6,40,0.7,clip_3,219,0.5707762557077626,0.5987654320987654,0.49122807017543857,0.5087719298245614,0.5069444444444444,0.6933333333333334
6,40,0.8,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
6,40,0.8,clip_2,167,0.562874251497006,0.5504587155963303,0.5862068965517241,0.41379310344827586,0.6941176470588235,0.4268292682926829
6,40,0.8,clip_3,219,0.5707762557077626,0.5987654320987654,0.49122807017543857,0.5087719298245614,0.5069444444444444,0.6933333333333334
6,40,0.9,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
6,40,0.9,clip_2,167,0.562874251497006,0.5504587155963303,0.5862068965517241,0.41379310344827586,0.6941176470588235,0.4268292682926829
6,40,0.9,clip_3,219,0.5525114155251142,0.5740740740740741,0.49122807017543857,0.5087719298245614,0.5,0.6533333333333333
6,50,0.3,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
6,50,0.3,clip_2,167,0.6047904191616766,0.6146788990825688,0.5862068965517241,0.41379310344827586,0.7411764705882353,0.4634146341463415
6,50,0.3,clip_3,219,0.5616438356164384,0.5925925925925926,0.47368421052631576,0.5263157894736842,0.5,0.68
6,50,0.5,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
6,50,0.5,clip_2,167,0.6047904191616766,0.6146788990825688,0.5862068965517241,0.41379310344827586,0.7411764705882353,0.4634146341463415
6,50,0.5,clip_3,219,0.5616438356164384,0.5925925925925926,0.47368421052631576,0.5263157894736842,0.5,0.68
6,50,0.7,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
6,50,0.7,clip_2,167,0.562874251497006,0.5504587155963303,0.5862068965517241,0.41379310344827586,0.6941176470588235,0.4268292682926829
6,50,0.7,clip_3,219,0.5799086757990868,0.6172839506172839,0.47368421052631576,0.5263157894736842,0.5208333333333334,0.6933333333333334
6,50,0.8,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
6,50,0.8,clip_2,167,0.562874251497006,0.5504587155963303,0.5862068965517241,0.41379310344827586,0.6941176470588235,0.4268292682926829
6,50,0.8,clip_3,219,0.5799086757990868,0.6172839506172839,0.47368421052631576,0.5263157894736842,0.5208333333333334,0.6933333333333334
6,50,0.9,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
6,50,0.9,clip_2,167,0.562874251497006,0.5504587155963303,0.5862068965517241,0.41379310344827586,0.6941176470588235,0.4268292682926829
6,50,0.9,clip_3,219,0.5616438356164384,0.5925925925925926,0.47368421052631576,0.5263157894736842,0.5138888888888888,0.6533333333333333
6,60,0.3,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
6,60,0.3,clip_2,167,0.562874251497006,0.6238532110091743,0.4482758620689655,0.5517241379310345,0.6941176470588235,0.4268292682926829
6,60,0.3,clip_3,219,0.5844748858447488,0.6728395061728395,0.3333333333333333,0.6666666666666666,0.5347222222222222,0.68
6,60,0.5,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
6,60,0.5,clip_2,167,0.562874251497006,0.6238532110091743,0.4482758620689655,0.5517241379310345,0.6941176470588235,0.4268292682926829
6,60,0.5,clip_3,219,0.5844748858447488,0.6728395061728395,0.3333333333333333,0.6666666666666666,0.5347222222222222,0.68
6,60,0.7,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
6,60,0.7,clip_2,167,0.5209580838323353,0.5596330275229358,0.4482758620689655,0.5517241379310345,0.6470588235294118,0.3902439024390244
6,60,0.7,clip_3,219,0.6027397260273972,0.6975308641975309,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.6933333333333334
6,60,0.8,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
6,60,0.8,clip_2,167,0.5209580838323353,0.5596330275229358,0.4482758620689655,0.5517241379310345,0.6470588235294118,0.3902439024390244
6,60,0.8,clip_3,219,0.6027397260273972,0.6975308641975309,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.6933333333333334
6,60,0.9,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
6,60,0.9,clip_2,167,0.5209580838323353,0.5596330275229358,0.4482758620689655,0.5517241379310345,0.6470588235294118,0.3902439024390244
6,60,0.9,clip_3,219,0.5844748858447488,0.6728395061728395,0.3333333333333333,0.6666666666666666,0.5486111111111112,0.6533333333333333
6,80,0.3,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
6,80,0.3,clip_2,167,0.562874251497006,0.6330275229357798,0.43103448275862066,0.5689655172413793,0.6823529411764706,0.43902439024390244
6,80,0.3,clip_3,219,0.5981735159817352,0.6975308641975309,0.3157894736842105,0.6842105263157895,0.5277777777777778,0.7333333333333333
6,80,0.5,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
6,80,0.5,clip_2,167,0.562874251497006,0.6330275229357798,0.43103448275862066,0.5689655172413793,0.6823529411764706,0.43902439024390244
6,80,0.5,clip_3,219,0.5981735159817352,0.6975308641975309,0.3157894736842105,0.6842105263157895,0.5277777777777778,0.7333333333333333
6,80,0.7,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
6,80,0.7,clip_2,167,0.5209580838323353,0.5688073394495413,0.43103448275862066,0.5689655172413793,0.6352941176470588,0.4024390243902439
6,80,0.7,clip_3,219,0.6164383561643836,0.7222222222222222,0.3157894736842105,0.6842105263157895,0.5486111111111112,0.7466666666666667
6,80,0.8,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
6,80,0.8,clip_2,167,0.5209580838323353,0.5688073394495413,0.43103448275862066,0.5689655172413793,0.6352941176470588,0.4024390243902439
6,80,0.8,clip_3,219,0.6164383561643836,0.7222222222222222,0.3157894736842105,0.6842105263157895,0.5486111111111112,0.7466666666666667
6,80,0.9,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
6,80,0.9,clip_2,167,0.5209580838323353,0.5688073394495413,0.43103448275862066,0.5689655172413793,0.6352941176470588,0.4024390243902439
6,80,0.9,clip_3,219,0.5981735159817352,0.6975308641975309,0.3157894736842105,0.6842105263157895,0.5416666666666666,0.7066666666666667
8,20,0.3,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
8,20,0.3,clip_2,167,0.49700598802395207,0.3669724770642202,0.7413793103448276,0.25862068965517243,0.5411764705882353,0.45121951219512196
