hold_threshold,max_ball_distance,bbox_overlap_min,clip,n,acc,recall_held,spec_nobody,false_pos,acc_real,acc_interp
2,40,0.5,clip_3,219,0.4931506849315068,0.5061728395061729,0.45614035087719296,0.543859649122807,0.4931506849315068,
2,40,0.7,clip_1,102,0.7058823529411765,0.6629213483146067,1.0,0.0,0.7058823529411765,
2,40,0.7,clip_2,167,0.6107784431137725,0.44954128440366975,0.9137931034482759,0.08620689655172414,0.6107784431137725,
2,40,0.7,clip_3,219,0.502283105022831,0.5185185185185185,0.45614035087719296,0.543859649122807,0.502283105022831,
2,40,0.8,clip_1,102,0.7058823529411765,0.6629213483146067,1.0,0.0,0.7058823529411765,
2,40,0.8,clip_2,167,0.6227544910179641,0.47706422018348627,0.896551724137931,0.10344827586206896,0.6227544910179641,
2,40,0.8,clip_3,219,0.4977168949771689,0.5185185185185185,0.43859649122807015,0.5614035087719298,0.4977168949771689,
2,40,0.9,clip_1,102,0.7058823529411765,0.6629213483146067,1.0,0.0,0.7058823529411765,
2,40,0.9,clip_2,167,0.6227544910179641,0.47706422018348627,0.896551724137931,0.10344827586206896,0.6227544910179641,
2,40,0.9,clip_3,219,0.4977168949771689,0.5185185185185185,0.43859649122807015,0.5614035087719298,0.4977168949771689,
2,50,0.3,clip_1,102,0.7156862745098039,0.6741573033707865,1.0,0.0,0.7156862745098039,
2,50,0.3,clip_2,167,0.5988023952095808,0.46788990825688076,0.8448275862068966,0.15517241379310345,0.5988023952095808,
2,50,0.3,clip_3,219,0.5068493150684932,0.5308641975308642,0.43859649122807015,0.5614035087719298,0.5068493150684932,
2,50,0.5,clip_1,102,0.7156862745098039,0.6741573033707865,1.0,0.0,0.7156862745098039,
2,50,0.5,clip_2,167,0.5988023952095808,0.46788990825688076,0.8448275862068966,0.15517241379310345,0.5988023952095808,
2,50,0.5,clip_3,219,0.5068493150684932,0.5308641975308642,0.43859649122807015,0.5614035087719298,0.5068493150684932,
2,50,0.7,clip_1,102,0.7156862745098039,0.6741573033707865,1.0,0.0,0.7156862745098039,
2,50,0.7,clip_2,167,0.5868263473053892,0.44954128440366975,0.8448275862068966,0.15517241379310345,0.5868263473053892,
2,50,0.7,clip_3,219,0.5159817351598174,0.5432098765432098,0.43859649122807015,0.5614035087719298,0.5159817351598174,
2,50,0.8,clip_1,102,0.7156862745098039,0.6741573033707865,1.0,0.0,0.7156862745098039,
2,50,0.8,clip_2,167,0.5988023952095808,0.47706422018348627,0.8275862068965517,0.1724137931034483,0.5988023952095808,
2,50,0.8,clip_3,219,0.5114155251141552,0.5432098765432098,0.42105263157894735,0.5789473684210527,0.5114155251141552,
2,50,0.9,clip_1,102,0.7156862745098039,0.6741573033707865,1.0,0.0,0.7156862745098039,
2,50,0.9,clip_2,167,0.5988023952095808,0.47706422018348627,0.8275862068965517,0.1724137931034483,0.5988023952095808,
2,50,0.9,clip_3,219,0.5114155251141552,0.5432098765432098,0.42105263157894735,0.5789473684210527,0.5114155251141552,
2,60,0.3,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,60,0.3,clip_2,167,0.5688622754491018,0.46788990825688076,0.7586206896551724,0.2413793103448276,0.5688622754491018,
2,60,0.3,clip_3,219,0.5159817351598174,0.5493827160493827,0.42105263157894735,0.5789473684210527,0.5159817351598174,
2,60,0.5,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,60,0.5,clip_2,167,0.5688622754491018,0.46788990825688076,0.7586206896551724,0.2413793103448276,0.5688622754491018,
2,60,0.5,clip_3,219,0.5159817351598174,0.5493827160493827,0.42105263157894735,0.5789473684210527,0.5159817351598174,
2,60,0.7,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,60,0.7,clip_2,167,0.5568862275449101,0.44954128440366975,0.7586206896551724,0.2413793103448276,0.5568862275449101,
2,60,0.7,clip_3,219,0.5251141552511416,0.5617283950617284,0.42105263157894735,0.5789473684210527,0.5251141552511416,
2,60,0.8,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,60,0.8,clip_2,167,0.5688622754491018,0.47706422018348627,0.7413793103448276,0.25862068965517243,0.5688622754491018,
2,60,0.8,clip_3,219,0.5205479452054794,0.5617283950617284,0.40350877192982454,0.5964912280701754,0.5205479452054794,
2,60,0.9,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,60,0.9,clip_2,167,0.5688622754491018,0.47706422018348627,0.7413793103448276,0.25862068965517243,0.5688622754491018,
2,60,0.9,clip_3,219,0.5205479452054794,0.5617283950617284,0.40350877192982454,0.5964912280701754,0.5205479452054794,
2,80,0.3,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,80,0.3,clip_2,167,0.5508982035928144,0.46788990825688076,0.7068965517241379,0.29310344827586204,0.5508982035928144,
2,80,0.3,clip_3,219,0.4840182648401826,0.5123456790123457,0.40350877192982454,0.5964912280701754,0.4840182648401826,
