clip,frame_idx,player_id,predicted_team,confidence,crop_ok
clip_1,2,1,1,0.8822441101074219,True
clip_1,2,2,2,0.8961811065673828,True
clip_1,2,4,1,0.9925806522369385,True
clip_1,2,3,2,0.8861972093582153,True
clip_1,2,5,1,0.9999821186065674,True
clip_1,2,6,1,0.9982888102531433,True
clip_1,3,2,2,0.8866079449653625,True
clip_1,3,1,2,0.5282915234565735,True
clip_1,3,4,1,0.9957901835441589,True
clip_1,3,3,2,0.8685452342033386,True
clip_1,3,6,1,0.9967671632766724,True
clip_1,3,5,1,0.9999289512634277,True
clip_1,4,7,1,0.9919648170471191,True
clip_1,4,1,2,0.528126060962677,True
clip_1,4,5,1,0.9998641014099121,True
clip_1,4,3,2,0.9772692918777466,True
clip_1,4,2,2,0.9532097578048706,True
clip_1,4,4,1,0.994556188583374,True
clip_1,4,6,1,0.9741748571395874,True
clip_1,4,8,1,0.9734463691711426,True
clip_1,5,1,2,0.5293455719947815,True
clip_1,5,7,1,0.9904725551605225,True
clip_1,5,6,1,0.9505248665809631,True
clip_1,5,3,2,0.9608567357063293,True
clip_1,5,4,1,0.9780511856079102,True
clip_1,5,5,1,0.9994327425956726,True
clip_1,5,2,2,0.8332072496414185,True
clip_1,5,8,1,0.9534241557121277,True
clip_1,6,1,1,0.8485113382339478,True
clip_1,6,7,1,0.7171279788017273,True
clip_1,6,5,1,0.9999322891235352,True
clip_1,6,2,2,0.9187374114990234,True
clip_1,6,6,1,0.9970978498458862,True
clip_1,6,4,1,0.9775313138961792,True
clip_1,6,3,2,0.9779810309410095,True
clip_1,6,8,1,0.9739684462547302,True
clip_1,7,7,2,0.8195875287055969,True
clip_1,7,1,1,0.8980124592781067,True
clip_1,7,2,2,0.9367462992668152,True
clip_1,7,6,1,0.9994056224822998,True
clip_1,7,3,2,0.9860155582427979,True
clip_1,7,4,1,0.991919755935669,True
clip_1,7,8,1,0.9934819340705872,True
clip_1,7,5,1,0.9998798370361328,True
clip_1,8,7,2,0.7051810622215271,True
clip_1,8,1,1,0.9803778529167175,True
clip_1,8,6,1,0.9994945526123047,True
clip_1,8,2,2,0.8792458176612854,True
clip_1,8,3,2,0.9429009556770325,True
clip_1,8,4,1,0.9793491363525391,True
clip_1,8,8,1,0.9810363054275513,True
clip_1,8,9,2,0.5501313209533691,True
clip_1,8,5,1,0.9998931884765625,True
clip_1,8,10,1,0.9757567644119263,True
clip_1,9,7,2,0.8444886207580566,True
clip_1,9,2,2,0.8072120547294617,True
clip_1,9,1,1,0.9541480541229248,True
clip_1,9,6,1,0.9996559619903564,True
clip_1,9,3,2,0.9772432446479797,True
clip_1,9,9,1,0.5919913649559021,True
clip_1,9,4,1,0.995798647403717,True
clip_1,10,2,2,0.9042057394981384,True
clip_1,10,7,1,0.6159558892250061,True
clip_1,10,1,1,0.9174355864524841,True
clip_1,10,6,1,0.9997668862342834,True
clip_1,10,3,2,0.9860528707504272,True
clip_1,10,4,1,0.9824862480163574,True
clip_1,10,8,1,0.9960470795631409,True
clip_1,10,10,1,0.9082447290420532,True
clip_1,10,5,1,0.9996477365493774,True
clip_1,11,2,2,0.978010356426239,True
