clip,frame_idx,player_id,predicted_team,confidence,crop_ok
clip_3,2,4,1,0.9987636804580688,True
clip_3,2,2,2,0.7103395462036133,True
clip_3,2,1,2,0.9996389150619507,True
clip_3,2,5,1,0.9994620680809021,True
clip_3,2,3,1,0.9980260729789734,True
clip_3,2,7,1,0.9906181693077087,True
clip_3,2,8,1,0.998925507068634,True
clip_3,2,6,2,0.998455286026001,True
clip_3,2,10,2,0.9977037310600281,True
clip_3,2,9,2,0.9968882203102112,True
clip_3,3,4,1,0.9983135461807251,True
clip_3,3,5,1,0.999108612537384,True
clip_3,3,2,2,0.5089521408081055,True
clip_3,3,1,2,0.9989301562309265,True
clip_3,3,7,1,0.9950418472290039,True
clip_3,3,8,1,0.9989435076713562,True
clip_3,3,3,1,0.9956045150756836,True
clip_3,3,6,2,0.9992225170135498,True
clip_3,3,10,2,0.994438648223877,True
clip_3,3,9,2,0.9979293346405029,True
clip_3,4,4,1,0.9998263716697693,True
clip_3,4,5,1,0.9994969367980957,True
clip_3,4,1,2,0.9992177486419678,True
clip_3,4,2,2,0.6090987324714661,True
clip_3,4,6,2,0.9982689619064331,True
clip_3,4,8,1,0.9993302822113037,True
clip_3,4,3,1,0.5787695050239563,True
clip_3,4,7,1,0.9952552318572998,True
clip_3,4,10,2,0.9902238249778748,True
clip_3,4,9,2,0.9956035614013672,True
clip_3,5,4,1,0.9993234872817993,True
clip_3,5,5,1,0.9995929598808289,True
clip_3,5,6,2,0.9996588230133057,True
clip_3,5,1,2,0.997646152973175,True
clip_3,5,2,1,0.5590972304344177,True
clip_3,5,7,1,0.9969584941864014,True
clip_3,5,8,1,0.9995842576026917,True
clip_3,5,10,2,0.9944823980331421,True
clip_3,5,3,1,0.5837364792823792,True
clip_3,5,9,2,0.9956488013267517,True
clip_3,6,4,1,0.9997037053108215,True
clip_3,6,5,1,0.999251663684845,True
clip_3,6,1,2,0.9990384578704834,True
clip_3,6,6,2,0.9983323216438293,True
clip_3,6,7,1,0.996855616569519,True
clip_3,6,10,2,0.9978132247924805,True
clip_3,6,8,1,0.9995085000991821,True
clip_3,6,2,2,0.5529838800430298,True
clip_3,6,9,2,0.9926833510398865,True
clip_3,6,3,2,0.8025634288787842,True
clip_3,7,4,1,0.9997362494468689,True
clip_3,7,5,1,0.9992861151695251,True
clip_3,7,1,2,0.9983069896697998,True
clip_3,7,6,2,0.9984738230705261,True
clip_3,7,7,1,0.9978476762771606,True
clip_3,7,2,2,0.7476706504821777,True
clip_3,7,10,2,0.9982624650001526,True
clip_3,7,8,1,0.9997771382331848,True
clip_3,7,3,2,0.5499790906906128,True
clip_3,7,9,2,0.9627521634101868,True
clip_3,8,4,1,0.9995691180229187,True
clip_3,8,1,2,0.9979222416877747,True
clip_3,8,5,1,0.9994710087776184,True
clip_3,8,7,1,0.9961894154548645,True
clip_3,8,6,2,0.9990967512130737,True
clip_3,8,3,2,0.8726825714111328,True
clip_3,8,8,1,0.9997679591178894,True
clip_3,8,10,2,0.9982718229293823,True
clip_3,8,9,2,0.9345574378967285,True
clip_3,9,4,1,0.9996834993362427,True
clip_3,9,5,1,0.998405396938324,True
clip_3,9,1,2,0.9990422129631042,True
clip_3,9,8,1,0.9998970031738281,True
clip_3,9,7,1,0.9949923157691956,True
clip_3,9,2,2,0.8702418804168701,True
clip_3,9,10,2,0.99874347448349,True
clip_3,9,6,2,0.998755931854248,True
clip_3,9,9,2,0.915058970451355,True
clip_3,9,3,2,0.7133844494819641,True
clip_3,10,4,1,0.999687910079956,True
clip_3,10,5,1,0.999504566192627,True
clip_3,10,7,1,0.9978936314582825,True
clip_3,10,8,1,0.9998588562011719,True
clip_3,10,6,2,0.9992534518241882,True
clip_3,10,1,2,0.998197615146637,True
clip_3,10,2,2,0.946239709854126,True
clip_3,10,10,2,0.9994601607322693,True
clip_3,10,9,2,0.9106172323226929,True
clip_3,10,3,2,0.6524720191955566,True
clip_3,11,4,1,0.9996806383132935,True
clip_3,11,5,1,0.999619722366333,True
clip_3,11,2,2,0.9147358536720276,True
clip_3,11,6,2,0.9985823631286621,True
clip_3,11,7,1,0.9987603425979614,True
clip_3,11,1,2,0.9968752861022949,True
clip_3,11,8,1,0.9981649518013,True
clip_3,11,10,2,0.9990617632865906,True
clip_3,11,9,2,0.5230649709701538,True
clip_3,11,3,2,0.9495276808738708,True
clip_3,12,4,1,0.9993853569030762,True
clip_3,12,5,1,0.999015212059021,True
clip_3,12,2,2,0.9778449535369873,True
clip_3,12,6,2,0.9978364109992981,True
clip_3,12,7,1,0.9999071359634399,True
clip_3,12,1,2,0.9928067922592163,True
clip_3,12,10,2,0.9989963173866272,True
clip_3,12,8,1,0.9990935325622559,True
clip_3,12,9,2,0.8669004440307617,True
clip_3,12,3,2,0.9392205476760864,True
clip_3,13,4,1,0.9982004165649414,True
clip_3,13,2,2,0.8052737712860107,True
clip_3,13,5,1,0.9989583492279053,True
clip_3,13,7,1,0.9982524514198303,True
clip_3,13,6,2,0.9995040893554688,True
clip_3,13,1,2,0.9943774342536926,True
clip_3,13,10,2,0.9985561966896057,True
clip_3,13,8,1,0.999862790107727,True
clip_3,13,9,2,0.9629252552986145,True
clip_3,13,3,2,0.9651287794113159,True
clip_3,14,4,1,0.9976984858512878,True
clip_3,14,2,2,0.8748863339424133,True
