clip,frame_idx,player_id,predicted_team,confidence,crop_ok
clip_2,2,1,2,0.9921026825904846,True
clip_2,2,6,1,0.9999240636825562,True
clip_2,2,4,2,0.9977523684501648,True
clip_2,2,3,2,0.8531492352485657,True
clip_2,2,2,1,0.9999864101409912,True
clip_2,2,5,2,0.9725507497787476,True
clip_2,2,8,2,0.9740636348724365,True
clip_2,2,7,1,0.9999042749404907,True
clip_2,2,9,1,0.9860245585441589,True
clip_2,2,10,1,0.9999877214431763,True
clip_2,3,1,2,0.994468092918396,True
clip_2,3,7,1,0.9993877410888672,True
clip_2,3,6,1,0.9870777130126953,True
clip_2,3,4,2,0.9977973699569702,True
clip_2,3,2,1,0.9999891519546509,True
clip_2,3,3,2,0.8094106316566467,True
clip_2,3,9,1,0.9802266359329224,True
clip_2,3,8,1,0.5183326005935669,True
clip_2,3,10,1,0.9999934434890747,True
clip_2,3,5,2,0.9889216423034668,True
clip_2,4,1,2,0.9945237636566162,True
clip_2,4,6,1,0.9001563191413879,True
clip_2,4,2,1,0.9997982382774353,True
clip_2,4,4,2,0.9959064722061157,True
clip_2,4,3,2,0.9112508296966553,True
clip_2,4,9,1,0.99946528673172,True
clip_2,4,7,1,0.999983549118042,True
clip_2,4,8,2,0.9739651679992676,True
clip_2,4,5,2,0.9945042133331299,True
clip_2,4,10,1,0.9998119473457336,True
clip_2,5,1,2,0.9917275905609131,True
clip_2,5,6,1,0.9300217032432556,True
clip_2,5,7,1,0.9999268054962158,True
clip_2,5,5,2,0.8561363220214844,True
clip_2,5,2,1,0.9999736547470093,True
clip_2,5,3,2,0.8138009309768677,True
clip_2,5,8,2,0.6300266981124878,True
clip_2,5,4,2,0.9969835877418518,True
clip_2,5,9,1,0.999982476234436,True
clip_2,5,10,1,0.9999815225601196,True
clip_2,6,6,1,0.5361847877502441,True
clip_2,6,9,1,0.9999217987060547,True
clip_2,6,1,2,0.9919459223747253,True
clip_2,6,2,1,0.9999512434005737,True
clip_2,6,7,1,0.9988783001899719,True
clip_2,6,5,2,0.9050235152244568,True
clip_2,6,3,2,0.8622952103614807,True
clip_2,6,4,2,0.9976353645324707,True
clip_2,6,8,2,0.8266342282295227,True
clip_2,6,10,1,0.9999748468399048,True
clip_2,7,6,1,0.7543249726295471,True
clip_2,7,1,2,0.9963372945785522,True
clip_2,7,7,1,0.9834822416305542,True
clip_2,7,9,1,0.9999616146087646,True
clip_2,7,2,1,0.9998996257781982,True
clip_2,7,3,1,0.5638743042945862,True
clip_2,7,4,2,0.9317375421524048,True
clip_2,7,5,2,0.6135074496269226,True
clip_2,7,8,1,0.6836196184158325,True
clip_2,7,11,1,0.9999951124191284,True
clip_2,7,10,1,0.9999884366989136,True
clip_2,8,6,1,0.943133533000946,True
clip_2,8,1,2,0.9928098917007446,True
clip_2,8,7,1,0.9585686922073364,True
clip_2,8,4,2,0.9791713356971741,True
clip_2,8,3,2,0.9192678928375244,True
clip_2,8,2,1,0.9995324611663818,True
clip_2,8,9,1,0.9999747276306152,True
clip_2,8,8,2,0.8379964232444763,True
clip_2,8,5,2,0.6775757074356079,True
clip_2,8,10,1,0.9999881982803345,True
clip_2,8,11,1,0.9998810291290283,True
clip_2,9,6,1,0.9585029482841492,True
clip_2,9,1,2,0.9958434700965881,True
clip_2,9,9,1,0.998666524887085,True
clip_2,9,7,1,0.9974285960197449,True
clip_2,9,8,2,0.8661929368972778,True
clip_2,9,3,2,0.8996371626853943,True
clip_2,9,4,2,0.981134295463562,True
clip_2,9,2,1,0.9999836683273315,True
clip_2,9,10,1,0.9999983310699463,True
clip_2,9,12,1,0.9987215399742126,True
clip_2,9,5,2,0.950034499168396,True
clip_2,10,6,1,0.9668785333633423,True
clip_2,10,1,2,0.9891139268875122,True
clip_2,10,3,2,0.7765630483627319,True
clip_2,10,7,1,0.9969209432601929,True
clip_2,10,9,1,0.9999858140945435,True
clip_2,10,4,2,0.9848026633262634,True
clip_2,10,12,2,0.7646743655204773,True
clip_2,10,2,1,0.9988667964935303,True
clip_2,10,5,2,0.909361720085144,True
clip_2,10,10,1,0.9999946355819702,True
clip_2,10,8,1,0.6797146201133728,True
clip_2,11,1,2,0.9930292963981628,True
clip_2,11,6,1,0.8491953611373901,True
clip_2,11,3,2,0.978438138961792,True
clip_2,11,9,1,0.9995798468589783,True
clip_2,11,4,2,0.9846888780593872,True
clip_2,11,7,1,0.9999209642410278,True
clip_2,11,5,2,0.8433760404586792,True
clip_2,11,8,2,0.9689516425132751,True
clip_2,11,2,1,0.9994950294494629,True
clip_2,11,10,1,0.9999940395355225,True
clip_2,12,1,2,0.9924503564834595,True
clip_2,12,6,1,0.9466172456741333,True
clip_2,12,9,1,0.995411217212677,True
clip_2,12,3,2,0.9949966669082642,True
clip_2,12,4,2,0.9878565073013306,True
clip_2,12,7,1,0.9996212720870972,True
clip_2,12,8,2,0.996269941329956,True
clip_2,12,5,2,0.5410938858985901,True
clip_2,12,2,1,0.994219183921814,True
clip_2,12,10,1,0.9999967813491821,True
clip_2,12,11,1,0.9984544515609741,True
clip_2,13,6,1,0.9002954363822937,True
clip_2,13,1,2,0.9995908141136169,True
clip_2,13,9,1,0.9997767806053162,True
clip_2,13,3,2,0.8512786626815796,True
clip_2,13,7,1,0.999981164932251,True
clip_2,13,4,2,0.9760943055152893,True
clip_2,13,8,2,0.7218397259712219,True
clip_2,13,5,1,0.8119028806686401,True
clip_2,13,10,1,0.9999727010726929,True
clip_2,13,2,1,0.9988930821418762,True
clip_2,13,11,1,0.9999934434890747,True
clip_2,14,1,2,0.9983893632888794,True
clip_2,14,4,2,0.9868624210357666,True
clip_2,14,3,2,0.9959611296653748,True
clip_2,14,7,1,0.9999898672103882,True
clip_2,14,6,1,0.9404054880142212,True
clip_2,14,9,1,0.999941349029541,True
clip_2,14,8,1,0.6365918517112732,True
clip_2,14,5,2,0.7316308617591858,True
clip_2,14,2,1,0.9998348951339722,True
clip_2,14,10,1,0.9999972581863403,True
clip_2,14,11,1,0.9993976354598999,True
clip_2,15,1,2,0.9995259046554565,True
clip_2,15,6,1,0.9911933541297913,True
clip_2,15,7,1,0.9999983310699463,True
clip_2,15,4,2,0.9556836485862732,True
clip_2,15,3,2,0.9982118606567383,True
clip_2,15,9,1,0.9995660185813904,True
clip_2,15,8,2,0.6817267537117004,True
clip_2,15,5,2,0.9394568800926208,True
clip_2,15,2,1,0.9999148845672607,True
clip_2,15,11,1,0.9999253749847412,True
clip_2,15,10,1,0.999997615814209,True
clip_2,16,1,2,0.9998490810394287,True
clip_2,16,3,2,0.9784178137779236,True
clip_2,16,6,1,0.9999061822891235,True
clip_2,16,9,1,0.9996793270111084,True
clip_2,16,7,1,0.9999673366546631,True
clip_2,16,4,2,0.960715115070343,True
clip_2,16,5,2,0.9750687479972839,True
clip_2,16,2,1,0.9998708963394165,True
clip_2,16,11,1,0.9999561309814453,True
clip_2,16,8,1,0.5987324714660645,True
clip_2,16,10,1,0.9999942779541016,True
clip_2,17,3,2,0.9250660538673401,True
clip_2,17,7,1,0.9984017014503479,True
clip_2,17,1,2,0.9994982481002808,True
clip_2,17,6,1,0.9999872446060181,True
clip_2,17,2,1,0.9989867806434631,True
clip_2,17,4,2,0.9790186882019043,True
clip_2,17,9,1,0.9999874830245972,True
clip_2,17,5,2,0.7905533909797668,True
clip_2,17,11,1,0.9999319314956665,True
clip_2,17,8,1,0.9892392158508301,True
clip_2,17,10,1,0.9999911785125732,True
clip_2,18,1,2,0.9996360540390015,True
clip_2,18,3,2,0.7373233437538147,True
clip_2,18,6,1,0.9999834299087524,True
clip_2,18,2,1,0.9966717958450317,True
clip_2,18,5,2,0.6961157321929932,True
clip_2,18,7,1,0.9989420771598816,True
clip_2,18,4,2,0.9816955327987671,True
clip_2,18,8,2,0.7845114469528198,True
clip_2,18,10,1,0.9999887943267822,True
clip_2,18,9,1,0.9998641014099121,True
clip_2,19,5,2,0.7447295784950256,True
clip_2,19,6,1,0.9999947547912598,True
clip_2,19,3,2,0.8783077001571655,True
clip_2,19,1,2,0.9998766183853149,True
