clip,frame_idx,player_id,predicted_team,confidence,crop_ok
clip_3,2,4,1,0.6041728258132935,True
clip_3,2,2,1,0.6183712482452393,True
clip_3,2,1,2,0.5375227332115173,True
clip_3,2,5,2,0.5741531848907471,True
clip_3,2,3,1,0.5650465488433838,True
clip_3,2,7,1,0.6324407458305359,True
clip_3,2,8,1,0.6038104295730591,True
clip_3,2,6,1,0.5977460741996765,True
clip_3,2,10,1,0.6387664079666138,True
clip_3,2,9,2,0.6373870968818665,True
clip_3,3,4,1,0.6602503061294556,True
clip_3,3,5,2,0.520145833492279,True
clip_3,3,2,1,0.6247583031654358,True
clip_3,3,1,2,0.5677552819252014,True
clip_3,3,7,1,0.6304410696029663,True
clip_3,3,8,1,0.6104979515075684,True
clip_3,3,3,1,0.5286113023757935,True
clip_3,3,6,1,0.5508478879928589,True
clip_3,3,10,1,0.6366548538208008,True
clip_3,3,9,2,0.6398806571960449,True
clip_3,4,4,1,0.5890772938728333,True
clip_3,4,5,1,0.5295964479446411,True
clip_3,4,1,2,0.5937981009483337,True
clip_3,4,2,1,0.6068457365036011,True
clip_3,4,6,1,0.578620433807373,True
clip_3,4,8,1,0.6256304383277893,True
clip_3,4,3,2,0.5368978977203369,True
clip_3,4,7,1,0.6261266469955444,True
clip_3,4,10,1,0.5804033875465393,True
clip_3,4,9,2,0.6265608668327332,True
clip_3,5,4,2,0.5626022219657898,True
clip_3,5,5,1,0.5507426857948303,True
clip_3,5,6,1,0.5914267301559448,True
clip_3,5,1,2,0.5452698469161987,True
clip_3,5,2,1,0.6003767848014832,True
clip_3,5,7,1,0.5982660055160522,True
clip_3,5,8,1,0.6248050332069397,True
clip_3,5,10,2,0.5928589701652527,True
clip_3,5,3,1,0.5591122508049011,True
clip_3,5,9,2,0.6301167011260986,True
clip_3,6,4,1,0.5625720024108887,True
clip_3,6,5,1,0.5028958916664124,True
clip_3,6,1,2,0.5475302934646606,True
clip_3,6,6,1,0.6065702438354492,True
clip_3,6,7,1,0.601779043674469,True
clip_3,6,10,2,0.5298525094985962,True
clip_3,6,8,1,0.5892179608345032,True
clip_3,6,2,1,0.5981475114822388,True
clip_3,6,9,2,0.6287003755569458,True
clip_3,6,3,1,0.5929065942764282,True
clip_3,7,4,1,0.5702409148216248,True
clip_3,7,5,1,0.5155882239341736,True
clip_3,7,1,2,0.5380703210830688,True
clip_3,7,6,1,0.5696457624435425,True
clip_3,7,7,1,0.5995907187461853,True
clip_3,7,2,1,0.5688434839248657,True
clip_3,7,10,1,0.5534462928771973,True
clip_3,7,8,1,0.6070734858512878,True
clip_3,7,3,1,0.6270813941955566,True
clip_3,7,9,2,0.6264284253120422,True
clip_3,8,4,1,0.5430859327316284,True
clip_3,8,1,2,0.5600082874298096,True
clip_3,8,5,2,0.5839748382568359,True
clip_3,8,7,1,0.6142797470092773,True
clip_3,8,6,1,0.5567394495010376,True
clip_3,8,3,1,0.5672980546951294,True
clip_3,8,8,1,0.6272355318069458,True
clip_3,8,10,1,0.5842726826667786,True
clip_3,8,9,2,0.6284038424491882,True
clip_3,9,4,1,0.6049118638038635,True
clip_3,9,5,1,0.5541031360626221,True
clip_3,9,1,2,0.5879363417625427,True
clip_3,9,8,1,0.6120495796203613,True
clip_3,9,7,1,0.6145004630088806,True
clip_3,9,2,2,0.5063344240188599,True
clip_3,9,10,1,0.5574167966842651,True
clip_3,9,6,1,0.5385814905166626,True
clip_3,9,9,2,0.5132485628128052,True
clip_3,9,3,2,0.5384953618049622,True
clip_3,10,4,1,0.5946573615074158,True
clip_3,10,5,2,0.5574336051940918,True
clip_3,10,7,1,0.617848813533783,True
clip_3,10,8,2,0.5578320622444153,True
clip_3,10,6,1,0.550498366355896,True
clip_3,10,1,2,0.509674608707428,True
clip_3,10,2,1,0.5385180711746216,True
clip_3,10,10,2,0.5045551061630249,True
clip_3,10,9,1,0.5340825915336609,True
clip_3,10,3,2,0.569674551486969,True
clip_3,11,4,1,0.5795583128929138,True
clip_3,11,5,1,0.5619921684265137,True
clip_3,11,2,1,0.5489303469657898,True
clip_3,11,6,1,0.5320870876312256,True
clip_3,11,7,1,0.6060883402824402,True
clip_3,11,1,2,0.5524903535842896,True
clip_3,11,8,2,0.6170344948768616,True
clip_3,11,10,1,0.515113353729248,True
clip_3,11,9,1,0.5576821565628052,True
clip_3,11,3,1,0.54551100730896,True
clip_3,12,4,1,0.5784822702407837,True
clip_3,12,5,1,0.5317814946174622,True
clip_3,12,2,1,0.5374277830123901,True
clip_3,12,6,1,0.5595909953117371,True
clip_3,12,7,1,0.5030012726783752,True
clip_3,12,1,1,0.5351446866989136,True
clip_3,12,10,1,0.5250150561332703,True
clip_3,12,8,2,0.5995356440544128,True
clip_3,12,9,1,0.5845544338226318,True
clip_3,12,3,1,0.5671762228012085,True
clip_3,13,4,1,0.6231083273887634,True
clip_3,13,2,1,0.5647374391555786,True
clip_3,13,5,1,0.5272632837295532,True
clip_3,13,7,1,0.5752217173576355,True
clip_3,13,6,1,0.5505108833312988,True
clip_3,13,1,1,0.5109699964523315,True
clip_3,13,10,1,0.5472433567047119,True
clip_3,13,8,1,0.5220623016357422,True
clip_3,13,9,1,0.5500833988189697,True
clip_3,13,3,1,0.5666192770004272,True
clip_3,14,4,1,0.6148372292518616,True
clip_3,14,2,1,0.5876628160476685,True
clip_3,14,5,1,0.563541829586029,True
clip_3,14,6,1,0.5606141686439514,True
clip_3,14,1,2,0.5008171200752258,True
clip_3,14,7,1,0.5728665590286255,True
clip_3,14,10,1,0.5382523536682129,True
clip_3,14,8,2,0.6266923546791077,True
clip_3,14,9,1,0.5785278081893921,True
clip_3,14,3,1,0.5595539808273315,True
clip_3,15,4,1,0.6207525730133057,True
clip_3,15,2,1,0.6045257449150085,True
clip_3,15,5,1,0.5724153518676758,True
clip_3,15,6,1,0.5463775396347046,True
clip_3,15,1,1,0.5228070020675659,True
clip_3,15,10,1,0.5527103543281555,True
clip_3,15,7,1,0.5595036745071411,True
clip_3,15,8,2,0.6085266470909119,True
clip_3,15,9,1,0.5559695959091187,True
clip_3,15,3,1,0.5175860524177551,True
clip_3,16,4,1,0.5886732339859009,True
clip_3,16,2,1,0.6090720295906067,True
clip_3,16,5,1,0.5664928555488586,True
clip_3,16,6,1,0.5346446633338928,True
clip_3,16,1,1,0.5248721241950989,True
clip_3,16,8,2,0.6114161610603333,True
clip_3,16,7,2,0.5692883133888245,True
clip_3,16,10,1,0.5690179467201233,True
clip_3,16,9,1,0.5262089371681213,True
clip_3,17,4,1,0.6098896265029907,True
clip_3,17,5,1,0.5797283053398132,True
clip_3,17,2,1,0.6158641576766968,True
clip_3,17,6,1,0.610000729560852,True
clip_3,17,10,1,0.5387216210365295,True
clip_3,17,8,2,0.5483775734901428,True
clip_3,17,1,1,0.5288944244384766,True
clip_3,17,7,2,0.5547060370445251,True
clip_3,17,9,1,0.5426708459854126,True
clip_3,17,3,2,0.5951776504516602,True
clip_3,18,4,1,0.6155659556388855,True
clip_3,18,2,1,0.6246123909950256,True
clip_3,18,5,1,0.5903865694999695,True
clip_3,18,6,1,0.6069583892822266,True
clip_3,18,10,2,0.5185419917106628,True
clip_3,18,1,2,0.541737973690033,True
clip_3,18,8,2,0.6126273274421692,True
clip_3,18,9,1,0.5641520619392395,True
clip_3,18,7,1,0.5062199831008911,True
clip_3,18,3,2,0.6081134676933289,True
clip_3,19,4,1,0.6331530213356018,True
clip_3,19,5,1,0.5882689952850342,True
clip_3,19,6,1,0.6000942587852478,True
clip_3,19,2,1,0.6256439089775085,True
clip_3,19,1,2,0.5648239850997925,True
clip_3,19,8,2,0.5155416131019592,True
clip_3,19,10,1,0.5321236252784729,True
clip_3,19,9,1,0.5547142028808594,True
clip_3,19,7,2,0.527285635471344,True
clip_3,20,4,1,0.5794962644577026,True
clip_3,20,5,1,0.5799588561058044,True
clip_3,20,8,1,0.5566543340682983,True
clip_3,20,2,1,0.6185543537139893,True
clip_3,20,6,1,0.5995813608169556,True
clip_3,20,1,2,0.5589396357536316,True
clip_3,20,10,1,0.6028100848197937,True
clip_3,20,7,1,0.6467689275741577,True
clip_3,20,9,1,0.5454384088516235,True
clip_3,21,4,1,0.6039195656776428,True
clip_3,21,5,1,0.5868470668792725,True
clip_3,21,2,1,0.6277058124542236,True
clip_3,21,8,1,0.6177075505256653,True
clip_3,21,6,1,0.594590961933136,True
clip_3,21,1,2,0.5363693237304688,True
clip_3,21,10,1,0.6056246757507324,True
