clip,frame_idx,player_id,predicted_team,confidence,crop_ok
clip_2,2,1,2,0.9761515259742737,True
clip_2,2,6,1,0.9923931360244751,True
clip_2,2,4,2,0.9978106617927551,True
clip_2,2,3,2,0.7015126347541809,True
clip_2,2,2,1,0.9996877908706665,True
clip_2,2,5,2,0.9492993354797363,True
clip_2,2,8,2,0.7388324737548828,True
clip_2,2,7,1,0.999320387840271,True
clip_2,2,9,1,0.9999618530273438,True
clip_2,2,10,1,0.9996974468231201,True
clip_2,3,1,2,0.9025394916534424,True
clip_2,3,7,1,0.9998506307601929,True
clip_2,3,6,1,0.9509705305099487,True
clip_2,3,4,2,0.9784279465675354,True
clip_2,3,2,1,0.9999338388442993,True
clip_2,3,3,2,0.676281750202179,True
clip_2,3,9,1,0.9998084902763367,True
clip_2,3,8,2,0.6139056086540222,True
clip_2,3,10,1,0.9998801946640015,True
clip_2,3,5,2,0.9814634323120117,True
clip_2,4,1,2,0.9580034613609314,True
clip_2,4,6,1,0.9218688011169434,True
clip_2,4,2,1,0.9985128045082092,True
clip_2,4,4,2,0.991814911365509,True
clip_2,4,3,2,0.5812469124794006,True
clip_2,4,9,1,0.9999629259109497,True
clip_2,4,7,1,0.999489426612854,True
clip_2,4,8,2,0.8441900014877319,True
clip_2,4,5,2,0.9417283535003662,True
clip_2,4,10,1,0.9991105198860168,True
clip_2,5,1,2,0.9766796827316284,True
clip_2,5,6,1,0.8202634453773499,True
clip_2,5,7,1,0.9975581169128418,True
clip_2,5,5,2,0.6923393607139587,True
clip_2,5,2,1,0.9999223947525024,True
clip_2,5,3,2,0.7018439769744873,True
clip_2,5,8,2,0.9194891452789307,True
clip_2,5,4,2,0.9808516502380371,True
clip_2,5,9,1,0.9999978542327881,True
clip_2,5,10,1,0.9998747110366821,True
clip_2,6,6,1,0.935360312461853,True
clip_2,6,9,1,0.9999939203262329,True
clip_2,6,1,2,0.9507318735122681,True
clip_2,6,2,1,0.999580442905426,True
clip_2,6,7,1,0.9946401715278625,True
clip_2,6,5,2,0.9226206541061401,True
clip_2,6,3,2,0.8225231766700745,True
clip_2,6,4,2,0.9914351105690002,True
clip_2,6,8,1,0.6928778886795044,True
clip_2,6,10,1,0.9999003410339355,True
clip_2,7,6,1,0.541526734828949,True
clip_2,7,1,2,0.940954327583313,True
clip_2,7,7,1,0.9807530045509338,True
clip_2,7,9,1,0.9999372959136963,True
clip_2,7,2,1,0.9987714886665344,True
clip_2,7,3,2,0.6482498049736023,True
clip_2,7,4,2,0.971201479434967,True
clip_2,7,5,2,0.9798232913017273,True
clip_2,7,8,1,0.9964338541030884,True
clip_2,7,11,1,0.9998119473457336,True
clip_2,7,10,1,0.9999147653579712,True
clip_2,8,6,1,0.8829677700996399,True
clip_2,8,1,2,0.8409881591796875,True
clip_2,8,7,1,0.989416778087616,True
clip_2,8,4,2,0.9723153710365295,True
clip_2,8,3,2,0.8471049070358276,True
clip_2,8,2,1,0.9997513890266418,True
clip_2,8,9,1,0.9999332427978516,True
clip_2,8,8,2,0.9831777215003967,True
clip_2,8,5,2,0.9148904085159302,True
clip_2,8,10,1,0.9999899864196777,True
clip_2,8,11,1,0.9999736547470093,True
clip_2,9,6,1,0.9948030114173889,True
clip_2,9,1,2,0.9404881596565247,True
clip_2,9,9,1,0.9977269768714905,True
clip_2,9,7,1,0.9996849298477173,True
clip_2,9,8,1,0.8592126369476318,True
clip_2,9,3,2,0.8061650991439819,True
clip_2,9,4,2,0.9479522705078125,True
clip_2,9,2,1,0.9998037219047546,True
clip_2,9,10,1,0.9999619722366333,True
clip_2,9,12,1,0.9999022483825684,True
clip_2,9,5,2,0.9614576101303101,True
clip_2,10,6,1,0.957935631275177,True
clip_2,10,1,2,0.913932204246521,True
clip_2,10,3,2,0.9148050546646118,True
clip_2,10,7,1,0.9998935461044312,True
clip_2,10,9,1,0.9999486207962036,True
clip_2,10,4,2,0.9689855575561523,True
clip_2,10,12,1,0.9025772213935852,True
clip_2,10,2,1,0.9999481439590454,True
